0.92065147,4.02E-05,0
0.928037549,5.31E-05,0
0.88539903,8.51E-05,0
0.945224488,9.71E-06,0
0.564621974,0.000360175,2
0.821258633,0.000344488,1
0.964052297,1.13E-05,0
0.943641713,9.61E-06,0
0.080592953,8.25E-06,0
0.913610188,1.11E-05,0
0.684004893,0.000277028,2
0.964614369,1.13E-05,0
0.919248456,3.36E-05,0
0.879159308,5.47E-05,0
0.568635472,0.000416496,1
0.02423451,0.008104581,1
0.615646637,0.000256165,2
0.641554603,0.000247316,2
0.937858993,3.02E-05,0
0.021667468,1.72E-07,1
0.699060544,0.000438242,2
0.944889042,9.63E-06,0
0.935474325,3.04E-05,0
0.932852135,3.97E-05,0
0.551594078,0.000292682,1
0.900139655,5.00E-05,0
0.933550592,4.63E-09,0
0.501569039,0.000308911,1
0.945228663,9.97E-06,0
0.944781609,1.00E-05,0
0.919233,4.88E-05,0
0.016131763,0.000175042,3
0.929948814,4.86E-05,0
0.947331538,1.02E-05,0
0.947328949,9.78E-06,0
0.020199847,0.002151104,0
0.546309611,0.00042218,2
0.024426538,1.56E-07,2
0.482692629,0.000398491,1
0.599925818,0.000385791,2
0.720277805,0.000331015,2
0.909689356,1.11E-05,0
0.945483756,9.99E-06,0
0.860917606,0.000209039,1
0.105478905,0.001303039,1
0.191883469,0.000277116,1
0.90059283,5.37E-05,0
0.922817638,0.000194606,2
0.961599339,1.13E-05,0
0.915067643,3.13E-05,0
0.946402596,4.27E-05,0
0.959866569,1.13E-05,0
0.927764355,5.22E-05,0
0.742864477,0.000269263,2
0.735866402,0.00018645,1
0.55616436,0.000547978,2
0.943308128,9.67E-06,0
0.945807598,9.66E-06,0
0.946493002,1.01E-05,0
0.58508172,0.00043088,2
0.736480111,0.000188406,1
0.927069631,5.29E-05,0
0.535242712,0.000213877,2
0.93716498,3.02E-05,0
0.915119235,1.13E-05,0
0.74642989,0.000191828,1
0.916829652,1.11E-05,0
0.732352463,0.000243672,5
0.777282953,5.19E-05,0
0.836264781,0.000346503,2
0.679961731,0.000240005,1
0.916147494,0.000259965,2
0.933861959,6.75E-05,0
0.960113298,1.13E-05,0
0.119386597,0.000238742,0
0.922741266,3.72E-05,0
0.778239227,0.000205473,2
0.556542558,0.00043737,2
0.855606505,0.00026784,1
0.832637964,0.00026835,1
0.75818129,0.00036159,1
0.537204428,0.000514624,2
0.645661478,0.000233538,2
0.736580869,0.000276153,1
0.928027398,4.72E-05,0
0.781916841,0.000220644,1
0.919652964,4.89E-05,0
0.737516924,0.000378415,2
0.855263422,6.15E-05,0
0.639848117,0.000358631,2
0.605248788,0.000172254,2
0.938543925,3.05E-05,0
0.914303228,1.12E-05,0
0.78125148,4.61E-05,0
0.960866063,1.13E-05,0
0.727823127,0.000183428,1
0.909070302,1.11E-05,0
0.930041172,4.77E-05,0
0.962207082,1.12E-05,0
0.498948965,0.000367369,2
0.130337288,0.000830959,2
0.670006432,0.000127471,2
0.922378005,4.47E-05,0
0.914046728,1.12E-05,0
0.681413392,0.000239637,1
0.455708946,0.000416569,1
0.765425135,0.000374172,1
0.740010944,0.000269234,1
0.500809,0.000249115,2
0.942312998,5.22E-05,0
0.946800028,1.00E-05,0
0.962222138,1.13E-05,0
0.947539111,0.000279441,2
0.921176349,5.26E-05,0
0.947718629,1.01E-05,0
0.960559643,1.13E-05,0
0.944518407,9.74E-06,0
0.327275765,0.000723094,4
0.935084154,6.00E-05,0
0.960920262,1.14E-05,0
0.392837286,0.000565878,1
0.962264761,1.13E-05,0
0.617135863,0.000361328,2
0.945695135,1.71E-05,0
0.020771928,1.78E-07,2
0.944857357,1.00E-05,0
0.91369918,1.13E-05,0
0.930391918,3.95E-05,0
0.338902941,0.000537989,1
0.381537577,0.000399725,3
0.475011265,0.000261334,1
0.933215251,5.11E-05,0
0.664430764,0.000234993,2
0.962403371,1.12E-05,0
0.929731716,4.59E-05,0
0.91641483,3.63E-05,0
0.493122886,0.000408103,1
0.50566991,0.000353803,2
0.911722627,1.13E-05,0
0.94581677,9.96E-06,0
0.936770186,3.04E-05,0
0.536506614,0.000452971,2
0.783396161,0.000316365,2
0.930779005,4.45E-05,0
0.767628305,0.000210948,1
0.927033586,4.30E-05,0
0.933616197,5.12E-05,0
0.937198691,3.06E-05,0
0.919233562,9.79E-05,0
0.935705081,1.04E-05,0
0.932701422,3.98E-05,0
0.921383438,4.04E-05,0
0.082124741,2.87E-05,1
0.723968345,0.000333414,2
0.855916398,0.000316056,1
0.929784674,4.33E-05,0
0.545317865,0.000497359,2
0.019099065,0.001804353,1
0.947227835,1.01E-05,0
0.927241614,1.57E-05,0
0.944624088,9.74E-06,0
0.697021588,0.000204919,1
0.476781246,0.0003593,1
0.945919764,1.02E-05,0
0.962997227,1.12E-05,0
0.91868066,1.11E-05,0
0.074658355,2.01E-10,1
0.848090558,0.000216776,2
0.960840749,1.15E-05,0
0.960797685,1.15E-05,0
0.85092603,0.000289666,2
0.487085263,0.000408172,1
0.942081519,0.000338531,2
0.944743268,2.84E-05,0
0.631119462,0.000325824,2
0.485915082,0.000544343,2
0.878804575,5.41E-05,0
0.820952796,6.07E-05,0
0.54424905,0.000396396,1
0.964691135,1.11E-05,0
0.030791719,0.001764412,0
0.960529019,1.13E-05,0
0.637184499,0.000291434,1
0.921395656,5.06E-05,0
0.935313245,2.57E-07,0
0.92681537,4.86E-05,0
0.896915199,1.14E-05,0
0.932196419,4.81E-05,0
0.756426164,0.00039726,1
0.927390041,5.04E-05,0
0.936230422,5.93E-05,0
0.731150115,1.15E-05,0
0.27132,6.60E-07,0
0.599423972,0.000150716,1
0.943479741,9.71E-06,0
0.931882195,6.77E-06,0
0.744625464,0.000198241,1
0.699202315,0.0004558,2
0.360168131,0.000453266,1
0.945016803,9.72E-06,0
0.889566657,5.11E-05,0
0.362434992,0.000461955,1
0.933880527,9.26E-05,0
0.457972046,0.000435931,1
0.850731025,0.000386663,1
0.821296624,0.000228662,2
0.611119589,0.00044059,2
0.734607638,0.0002104,2
0.71572066,0.000368498,2
0.72954343,6.75E-07,5
0.729931473,0.000396779,2
0.597410617,0.000347108,2
0.421438943,0.000571675,2
0.911391823,1.11E-05,0
0.035165804,1.80E-06,2
0.453221515,0.000322424,1
0.851031464,0.000278787,1
0.025663108,0.012267817,2
0.870641592,1.18E-05,0
0.677582087,7.39E-07,1
0.947882255,1.01E-05,0
0.931955028,4.11E-05,0
0.57121075,0.000289959,1
0.862285157,0.00022402,1
0.253018647,0.000783802,3
0.959697109,1.13E-05,0
0.205580766,0.000784987,2
0.690076605,0.000362453,2
0.696417886,0.000400459,2
0.913118667,1.11E-05,0
0.637277985,0.000283896,2
0.927789442,4.84E-05,0
0.755171196,0.000348341,2
0.176034292,0.001184363,1
0.944595144,2.31E-05,0
0.890840928,0.000339746,2
0.96064451,1.14E-05,0
0.935889018,3.07E-05,0
0.911881588,0.00016069,1
0.754051187,0.000394721,1
0.778180471,0.000281709,2
0.760045164,0.000232862,1
0.884003176,0.00024471,2
0.12362392,5.77E-06,1
0.430643063,0.000509876,1
0.060464788,7.10E-06,0
0.716648654,9.01E-07,1
0.537660469,0.000302992,1
0.960457718,1.12E-05,0
0.87936668,3.28E-05,3
0.914659878,2.82E-05,0
0.206950781,0.000783433,1
0.90126966,1.14E-05,0
0.745375378,0.000265859,1
0.812374062,0.000410701,1
0.945691714,9.97E-06,0
0.916390615,5.36E-05,0
0.503523726,0.000401622,2
0.96090267,1.15E-05,0
0.762255518,0.000376113,2
0.936655404,3.06E-05,0
0.945720794,1.00E-05,0
0.728966037,0.000112205,2
0.535859771,0.000335575,1
0.725651346,0.000276675,2
0.724604241,0.000357655,1
0.932938612,0.000110673,0
0.922888136,4.39E-05,0
0.91583306,1.09E-05,0
0.964687607,1.13E-05,0
0.915352491,1.12E-05,0
0.931162481,4.83E-05,0
0.937828216,4.34E-05,0
0.92061109,5.24E-05,0
0.675536986,0.000286727,1
0.793126389,0.000198691,1
0.68090605,0.000433882,2
0.732869504,0.000304274,2
0.936660817,3.03E-05,0
0.943884187,9.69E-06,0
0.625062425,0.00041392,2
0.961750704,1.12E-05,0
0.913000593,1.14E-05,0
0.895535754,4.50E-05,0
0.93117071,5.76E-05,0
0.924254605,5.15E-05,0
0.765420345,0.000281152,1
0.922382759,4.50E-05,0
0.929154598,4.35E-05,0
0.882774297,0.000339644,2
0.911958066,1.14E-05,0
0.664701031,0.000321374,2
0.370363858,0.000727727,3
0.886601714,7.63E-05,1
0.944850636,9.71E-06,0
0.962721434,1.12E-05,0
0.919115853,7.74E-05,0
0.772508464,0.000275306,2
0.613536362,0.000236761,5
0.907298301,1.12E-05,0
0.226216896,0.000125691,0
0.938758825,3.05E-05,0
0.505522361,0.000270899,2
0.45470554,0.000303603,1
0.888254286,0.000251701,2
0.944674268,5.08E-05,0
0.913026968,1.13E-05,0
0.929453,3.99E-05,0
0.096967903,0.000816125,4
0.945453982,1.02E-05,0
0.945553209,1.02E-05,0
0.913276029,6.01E-05,0
0.936031455,3.10E-05,0
0.456176998,0.000589992,1
0.935323885,5.78E-05,0
0.929901071,5.11E-05,0
0.584967186,0.000403566,2
0.920614261,4.49E-05,0
0.558185885,0.000302702,2
0.907125011,4.16E-05,0
0.60060168,0.000257296,2
0.943242929,1.02E-05,0
0.923935105,4.49E-05,0
0.835875911,0.00035187,1
0.329471579,0.000494357,1
0.921592817,4.11E-05,0
0.923340568,1.11E-05,0
0.435529437,0.000361727,1
0.253375461,0.000783252,3
0.92257767,4.79E-05,0
0.455159388,0.000311925,1
0.918886562,5.22E-05,0
0.931937415,4.44E-05,0
0.780351304,0.000257245,2
0.818702965,0.000184051,2
0.750038774,0.000282928,1
0.615761874,0.000355044,1
0.823827457,0.000340087,2
0.665840434,0.000319245,2
0.889371045,0.000195476,1
0.924712492,4.65E-05,0
0.939008166,2.82E-05,3
0.447561039,0.000530943,2
0.659355127,0.000250505,1
0.638232141,0.000477138,2
0.626951954,0.000429987,2
0.961429118,1.13E-05,0
0.934718882,4.24E-05,0
0.960173257,1.13E-05,0
0.912547256,1.12E-05,0
0.18521577,0.000910991,1
0.92861086,4.79E-05,0
0.943746512,1.02E-05,0
0.938736224,3.05E-05,0
0.030244128,0.007343339,1
0.175259043,0.000777588,4
0.974039305,7.82E-05,0
0.743518431,0.000336522,1
0.945845142,9.78E-06,0
0.829194093,0.000317167,2
0.488876521,0.000538704,2
0.715782873,0.000379701,2
0.794057554,0.000310199,2
0.458926251,0.000562804,1
0.92747243,4.46E-05,0
0.829547081,0.000235411,1
0.961739744,1.13E-05,0
0.809689614,0.000282644,2
0.222614403,0.000781942,3
0.848430027,5.67E-05,0
0.031459013,3.44E-06,2
0.915615239,1.12E-05,0
0.927886557,5.12E-05,0
0.690548976,0.000435024,2
0.761718506,0.000344335,1
0.661903836,0.000427181,2
0.849972906,5.87E-05,0
0.944410481,9.80E-06,0
0.503702652,0.000306482,2
0.811609152,0.000312702,2
0.853845705,6.59E-05,0
0.911451315,5.26E-05,0
0.50407578,0.00050498,2
0.615399075,0.000335248,2
0.921234169,5.06E-05,0
0.603235255,0.000318463,1
0.913778386,0.000349759,2
0.972949567,5.84E-05,0
0.745844783,0.000227149,1
0.457614897,0.000524197,1
0.844534831,0.000148881,1
0.935023382,8.04E-05,0
0.945483266,9.71E-06,0
0.139749877,0.000827825,3
0.86204119,4.23E-05,0
0.87918192,5.45E-05,0
0.817667487,9.96E-05,2
0.845910676,7.85E-06,0
0.81148469,3.36E-05,0
0.926401389,4.60E-05,1
0.819016665,0.000205605,2
0.540024712,0.000499051,1
0.878594549,5.47E-05,0
0.780973929,0.000345371,1
0.912110579,1.09E-05,0
0.435871982,0.00037726,2
0.942277352,9.72E-06,0
0.926964575,2.89E-05,0
0.936284523,4.42E-05,0
0.942957745,1.01E-05,0
0.921783554,5.20E-05,0
0.9208063,3.46E-05,0
0.697635089,0.000330535,2
0.962817441,1.13E-05,0
0.020514991,0.009070678,2
0.955427109,9.40E-05,2
0.929857228,1.27E-07,0
0.535876455,0.000383128,2
0.932171202,5.15E-05,0
0.936195134,5.92E-05,0
0.616149837,0.000475471,2
0.901673569,6.18E-05,1
0.498964035,0.00022828,2
0.7563507,0.000228824,2
0.921363122,5.26E-05,0
0.927407821,0.000274277,2
0.719832131,0.000317459,2
0.567925946,0.000400011,1
0.578628923,0.000297309,1
0.929031031,5.21E-05,0
0.914325823,1.12E-05,0
0.656447725,0.000149091,2
0.545083648,0.000464274,2
0.913370978,1.12E-05,0
0.669815117,0.000309921,2
0.371736585,0.000412033,3
0.961697913,1.12E-05,0
0.532953151,0.000419326,2
0.94589287,1.01E-05,0
0.960998139,1.13E-05,0
0.96193872,1.13E-05,0
0.92083996,4.89E-05,0
0.929532208,3.25E-06,0
0.924300828,8.29E-05,0
0.054956817,2.54E-06,2
0.954454252,4.15E-05,0
0.961124301,1.14E-05,0
0.943300594,1.04E-05,0
0.943963573,2.28E-05,0
0.916316175,1.12E-05,0
0.914055867,1.13E-05,0
0.920573978,4.04E-05,0
0.931503822,6.65E-05,0
0.024814284,0.006858534,1
0.931354883,3.97E-05,0
0.745156336,0.000376541,1
0.944160197,5.12E-05,0
0.411877713,0.000579978,2
0.877959568,5.48E-05,0
0.959300358,1.14E-05,0
0.922481197,4.82E-05,0
0.963695534,1.12E-05,0
0.898461706,1.12E-05,0
0.905710542,0.000104649,0
0.934659122,5.88E-05,0
0.853309068,0.000144575,2
0.942747919,4.29E-05,0
0.935991678,3.97E-05,0
0.72660036,0.000211765,2
0.327194447,0.000722582,4
0.253414721,0.000783091,3
0.450912032,0.000348281,1
0.946047384,9.64E-06,0
0.959676915,1.13E-05,0
0.739451198,0.00029377,2
0.83517198,1.10E-05,0
0.961322851,1.12E-05,0
0.920627549,3.63E-05,0
0.849739276,0.000169273,1
0.930375065,3.98E-05,0
0.960839149,1.13E-05,0
0.932187097,0.000109262,0
0.93202064,4.44E-05,0
0.122074599,0.00082823,3
0.923629691,1.11E-05,0
0.616570972,0.000385931,2
0.494437597,0.000487512,2
0.921582823,4.04E-05,0
0.238359857,0.000782392,3
0.362670523,0.000393878,1
0.939242647,4.31E-05,0
0.922047971,3.00E-05,0
0.139750884,0.000826786,3
0.933152423,6.41E-05,0
0.010772804,0.009307345,3
0.922733394,4.88E-05,0
0.600705953,0.000301373,1
0.962544164,1.11E-05,0
0.416379496,0.00040246,2
0.097067762,0.000815015,4
0.706830111,0.000331006,1
0.887772066,5.53E-05,0
0.80880543,4.58E-05,0
0.916578704,1.12E-05,0
0.853970187,8.50E-05,0
0.919338925,5.22E-05,0
0.869837293,0.000307543,1
0.699422284,0.000434002,2
0.596005161,0.000348316,2
0.945007967,9.72E-06,0
0.87491762,6.64E-05,0
0.768305684,0.000216498,2
0.916562854,1.12E-05,0
0.610812388,0.00028827,1
0.802616601,0.000245565,1
0.021256518,1.74E-07,1
0.910218765,1.13E-05,0
0.947657854,9.75E-06,0
0.897239636,7.67E-05,0
0.876173248,0.000254368,0
0.690582804,0.000175466,2
0.857856976,0.000201655,2
0.919892396,2.50E-09,0
0.927238858,4.34E-05,0
0.860769305,0.000155192,1
0.744221092,0.000219317,1
0.964509641,1.11E-05,0
0.878027277,0.000235716,0
0.671040219,0.000398871,1
0.832367195,0.000262292,2
0.93127801,4.00E-05,0
0.934007977,3.11E-05,3
0.551645282,0.000481836,2
0.530453678,0.000276918,2
0.934703433,0.000100521,0
0.111636175,5.50E-06,3
0.945693755,1.01E-05,0
0.608381837,0.000404358,2
0.744321376,0.000343853,1
0.484386696,0.000520377,2
0.958500608,1.14E-05,0
0.431073053,0.000563417,2
0.355947777,0.000469975,1
0.427496096,0.000429621,2
0.944035755,9.73E-06,0
0.607183727,0.000236084,5
0.105996305,0.000163436,3
0.2239289,0.000609801,1
0.152236528,0.001263523,1
0.658491784,0.000296577,2
0.130517606,0.000830051,2
0.946010805,9.76E-06,0
0.946454786,9.63E-06,0
0.933853157,4.68E-07,0
0.88910288,0.00011962,1
0.934043947,5.76E-05,0
0.912702058,1.11E-05,0
0.771423566,0.00015189,1
0.995838841,6.33E-05,0
0.936295433,5.99E-05,0
0.91201251,1.11E-05,0
0.935975059,5.88E-05,0
0.920897612,5.26E-05,0
0.366160967,0.000621742,1
0.835086775,0.00018688,2
0.92138524,4.89E-05,0
0.798215721,0.000353905,2
0.493563963,0.00024603,1
0.93418539,5.84E-05,0
0.931073049,1.53E-05,0
0.669824086,0.000424952,2
0.911788909,1.10E-05,0
0.945833322,9.67E-06,0
0.945182188,1.00E-05,0
0.931999659,3.98E-05,0
0.924955628,1.13E-05,0
0.94424369,1.00E-05,0
0.962056538,1.14E-05,0
0.927425446,4.34E-05,0
0.910123208,4.06E-05,0
0.80761976,0.000322166,2
0.906262236,1.13E-05,0
0.700356765,0.000323081,2
0.913058046,1.12E-05,0
0.945210738,9.83E-06,0
0.946157619,9.59E-06,0
0.873144454,0.000288738,1
0.745134276,0.000255878,1
0.910955108,1.13E-05,0
0.851073681,0.000228968,1
0.955305156,0.000286633,2
0.881903318,0.000301645,2
0.932331656,4.46E-05,0
0.924004112,9.12E-05,0
0.914405701,1.11E-05,0
0.69702135,0.000128176,1
0.937718637,7.12E-05,0
0.931120736,4.00E-05,0
0.960926557,1.13E-05,0
0.239748582,0.000617432,1
0.936953568,4.43E-05,0
0.51923147,0.000253923,1
0.872774975,7.91E-05,0
0.740701132,0.000239743,1
0.064461912,5.50E-08,0
0.219420586,0.000795957,1
0.563039521,0.000233152,2
0.913597034,1.13E-05,0
0.623540472,0.000249884,1
0.926959929,5.21E-05,0
0.4456381,0.000207178,2
0.932882588,5.11E-05,0
0.619386518,0.000493389,2
0.958493063,1.12E-05,0
0.944023868,4.24E-05,0
0.913512524,1.12E-05,0
0.898323766,6.81E-05,0
0.721022579,0.000147301,2
0.837056698,0.000225085,1
0.964164223,1.13E-05,0
0.946345767,9.65E-06,0
0.796605844,0.000205241,2
0.523472609,0.000356236,2
0.91066378,1.13E-05,0
0.938728853,3.12E-05,0
0.924558751,4.64E-05,1
0.854058481,0.000176701,1
0.722095861,0.000243665,1
0.903886005,4.85E-05,1
0.237778113,0.000784055,3
0.934435378,4.80E-05,0
0.918028701,4.51E-05,0
0.940449035,5.14E-05,0
0.469245487,0.000448489,1
0.835096924,0.000220618,2
0.932326806,4.43E-05,0
0.922413244,4.51E-05,0
0.535278485,0.000412896,2
0.505776217,0.000519669,2
0.226699844,0.000712369,1
0.586210624,0.000227049,1
0.73065633,0.000217239,1
0.875712512,7.12E-05,0
0.96279537,1.12E-05,0
0.770977274,0.000407183,2
0.901188354,1.10E-05,0
0.964371598,1.13E-05,0
0.537898491,0.000423131,2
0.932478765,9.95E-05,0
0.944385876,5.10E-05,0
0.942972036,5.18E-05,0
0.923242434,4.37E-05,0
0.759943595,5.45E-05,0
0.139471917,0.000828675,3
0.085047136,0.001696197,3
0.432026032,0.000336461,1
0.911908264,1.12E-05,0
0.913342028,1.12E-05,0
0.215177704,0.000634985,1
0.253227687,0.000784483,3
0.932185456,3.94E-05,0
0.959910224,1.13E-05,0
0.287936062,0.00076355,1
0.959496694,1.15E-05,0
0.917652063,1.13E-05,0
0.067844957,0.000597096,0
0.963045812,1.13E-05,0
0.4258368,0.000309686,2
0.211718644,0.000751795,1
0.528088584,9.43E-05,1
0.929647707,3.40E-05,0
0.051240676,9.16E-06,0
0.048102489,3.34E-06,1
0.710075041,0.000426256,2
0.597151316,0.0004094,2
0.92766062,4.87E-05,0
0.860902365,0.000302181,1
0.645249954,0.000322387,1
0.962131129,1.12E-05,0
0.905843153,1.13E-05,0
0.878795964,5.52E-05,0
0.937756412,3.06E-05,0
0.9301507,4.45E-05,0
0.939885649,4.38E-05,0
0.021168643,0.002074161,0
0.20295101,0.001152577,1
0.945230112,9.97E-06,0
0.945747756,9.65E-05,2
0.12096311,1.86E-06,0
0.131423763,0.000824705,2
0.927686657,4.86E-05,0
0.01914851,0.009269535,5
0.93439078,8.16E-05,0
0.961027205,1.13E-05,0
0.353965261,0.000427539,2
0.897451455,1.13E-05,0
0.043132615,2.34E-06,2
0.893790152,1.13E-05,0
0.616301982,0.00033656,2
0.89832859,6.31E-05,0
0.777759413,0.000168964,2
0.915060093,1.11E-05,0
0.929292252,5.19E-05,0
0.93365736,4.81E-05,0
0.965322491,1.14E-05,0
0.905150367,0.000301037,1
0.787444134,0.000399989,2
0.90910851,1.13E-05,0
0.369207962,0.000563979,1
0.963830231,1.12E-05,0
0.915164936,1.12E-05,0
0.662517687,0.000425295,2
0.925401734,5.17E-05,0
0.577374604,0.000472425,1
0.564684326,0.000531215,2
0.650533902,0.000408063,2
0.904479532,0.00030039,2
0.931480255,9.20E-05,0
0.537028464,0.0003003,1
0.4871256,0.000476586,2
0.71985665,0.000316739,1
0.945279851,1.02E-05,0
0.929134192,5.29E-05,0
0.765322798,0.000247052,1
0.946228597,9.81E-06,0
0.912783368,1.12E-05,0
0.549464977,0.000321835,1
0.942879214,5.19E-05,0
0.065305345,1.83E-09,2
0.936874427,3.09E-05,0
0.195209673,0.000999659,1
0.927622784,4.87E-05,0
0.910941232,1.12E-05,0
0.958581295,1.13E-05,0
0.917800429,1.11E-05,0
0.238409086,0.000781939,3
0.760359357,0.000176285,1
0.920385252,4.49E-05,0
0.930766417,4.64E-05,0
0.871114877,1.14E-06,1
0.526465385,0.000317867,1
0.962995019,1.12E-05,0
0.872685344,0.00031755,1
0.627068129,4.74E-06,0
0.942543554,1.01E-05,0
0.68025304,0.000391847,2
0.944276319,3.31E-05,0
0.709153394,0.000351082,2
0.452517301,0.000314902,1
0.597261326,0.00034472,1
0.593414725,0.000186637,2
0.945525033,9.89E-06,0
0.915690788,1.11E-05,0
0.064752001,0.000946254,0
0.233142953,0.000612725,1
0.583488549,0.000305036,1
0.946210346,1.00E-05,0
0.915421091,1.12E-05,0
0.640960461,1.93E-07,0
0.773028371,0.000160534,2
0.947299536,9.72E-06,0
0.79470247,0.000308786,2
0.929859993,4.85E-05,0
0.657503437,0.000327518,2
0.123101913,0.000821296,3
0.963601165,1.13E-05,0
0.932424781,4.82E-05,0
0.646165624,0.000240582,2
0.7564941,0.000386185,2
0.9330413,9.09E-05,0
0.436590078,0.000449634,1
0.942792824,5.12E-05,0
0.911587992,1.12E-05,0
0.943045213,5.12E-05,0
0.669506315,0.000356528,2
0.945234653,9.69E-06,0
0.946429183,9.66E-06,0
0.901811368,5.32E-05,0
0.933853912,3.71E-05,0
0.66936472,0.00031187,2
0.123127964,2.32E-09,3
0.571335469,0.000309356,4
